1.000189471471174263e-01,1.000180254110950157e-01,1.000194047994952262e-01,1.000140493286366533e-01,1.000485798881531746e-01,4.909889965641857401e+01,1.000200953101816198e-01,1.000236760665942637e-01,1.000151837126532217e-01,1.000132625339530401e-01,1.000349812988697296e-01,1.000343020644400699e-01,1.000148221038673485e-01,1.000130815557522534e-01,1.000204589282273765e-01,1.000233893418442932e-01,1.000248414186696022e-01,1.000163301592990467e-01,1.000175843950374677e-01,1.000253678908605004e-01,1.000151207967968497e-01,1.000167797865750552e-01,1.000303230367237672e-01,1.000354279783800399e-01,1.000393891821495657e-01,1.000340801895483467e-01,1.000198654245880725e-01,1.000427147121116106e-01,1.000311029313561417e-01,1.000223704844829253e-01,1.000531270822409696e-01,1.000152301934084664e-01,1.000194345917767291e-01,1.000344440955155817e-01,1.000146472735237990e-01,1.000124001379559258e-01,1.000124429075989613e-01,1.000080242785321150e-01,1.000212274959228209e-01,1.000142674578458485e-01,1.000127537632517077e-01,1.000122164211473680e-01,1.000283627450863494e-01,1.000127500210235276e-01,1.000209735286658463e-01,1.000195686436449877e-01,1.000165488551619936e-01,1.000269547708918377e-01,1.000175919688940512e-01,1.000238194718605506e-01
1.000145191049922888e-01,1.000199039747080021e-01,1.000124620059007624e-01,1.000180679217671786e-01,1.000194361609977739e-01,1.000114308056892637e-01,1.000128704192697615e-01,1.000074768384495438e-01,1.000155932751025517e-01,1.000171943962249732e-01,1.000129949134707236e-01,1.000183484014084551e-01,1.000142996640331766e-01,1.000156834271254680e-01,1.000132748395794191e-01,1.000084723126644926e-01,1.000145921378378516e-01,1.000199531463141916e-01,1.000119909108357352e-01,1.000112347657909767e-01,1.000171869274491948e-01,1.000089493938314394e-01,1.000233943769444078e-01,1.000377835101120966e-01,1.000187329644195572e-01,1.000122998517655321e-01,1.000162701741079130e-01,1.000143858962412868e-01,1.000126512279656404e-01,1.000203781167089967e-01,1.000158230937018000e-01,1.000135601627955145e-01,1.000066401800868421e-01,1.000180897335544994e-01,1.000204841505325654e-01,1.000153106899044630e-01,1.000151050475653891e-01,1.000165479882394182e-01,1.000105142725273150e-01,1.000090998363168671e-01,1.000385919803457313e-01,1.000198749870330195e-01,1.000150921261533238e-01,1.000083328356619061e-01,1.000141553673287997e-01,1.000119272551284466e-01,1.000102054067920215e-01,1.000085358713686257e-01,1.000141644659763851e-01,8.909924611268726835e+01
1.000176200558749590e-01,1.000280301561489865e-01,1.000373004179935660e-01,1.650988503271519505e+02,1.000174024593381283e-01,1.000257809537332260e-01,1.000209740949313669e-01,1.000159411062255949e-01,1.000268486701188231e-01,1.000288426765227195e-01,1.000254700011705827e-01,1.000191137944178715e-01,1.000362188137799424e-01,1.000301782818650564e-01,1.000351650978006240e-01,1.000181488664533963e-01,1.000271851360165637e-01,1.000132948674196665e-01,1.000266594494341188e-01,1.000203153895628111e-01,1.000236966606777578e-01,1.000239238075615461e-01,1.000322408195523788e-01,1.000236861102308111e-01,1.000218483166771394e-01,1.000211117118919996e-01,1.000206187489954268e-01,1.000207330259982597e-01,1.000151526027251436e-01,1.000227474850484133e-01,1.000240921896263374e-01,1.000271713696197495e-01,1.000322288288349321e-01,1.000186113135418525e-01,1.000181400710312557e-01,1.000209320023177223e-01,1.000173978959584681e-01,1.000228757949995079e-01,1.000197922961331004e-01,1.000202394256694827e-01,1.000121441925913152e-01,1.000168499529658361e-01,1.000218042277091213e-01,1.000231890321257033e-01,1.000261728783153753e-01,1.000228542693380601e-01,1.000307307119518430e-01,1.000281473992781361e-01,1.000262550772432896e-01,1.000237943407005781e-01
1.000564791364327993e-01,1.000390383222138219e-01,1.000243379651356290e-01,1.000314387768133639e-01,1.000158252466813447e-01,1.000333686568424807e-01,1.000261746195319768e-01,1.000132215415383274e-01,1.000195864174052846e-01,1.000218873683004217e-01,1.000624001917268385e-01,1.000365050820657964e-01,1.000345089740274085e-01,1.000648729954263932e-01,2.809852857028240436e+01,1.000288504041327575e-01,1.000260153315927353e-01,1.000182469117942285e-01,1.000451157767519583e-01,1.000278425980313662e-01,1.000197702213449918e-01,1.000269794870846385e-01,1.000173923348949973e-01,1.000356729903493225e-01,1.000167744208075721e-01,1.000442300324129036e-01,1.000209002233916344e-01,1.000190818287522293e-01,1.000168707398653989e-01,1.000268196027271211e-01,1.000230995685411212e-01,1.000326612635943357e-01,1.000170826183741229e-01,1.000220443764846118e-01,1.000474722998374033e-01,1.000139596547558463e-01,1.000105950939070426e-01,1.000118829894208194e-01,1.000559593148515475e-01,1.000333676150918644e-01,1.000302754887688189e-01,1.000453579144925248e-01,1.000336713199985877e-01,1.000466568039477117e-01,1.000291537171646289e-01,1.000306584759307754e-01,1.000129835848908022e-01,1.000320665671757536e-01,1.000240511121082559e-01,1.000482217401837404e-01
1.000191997611828282e-01,1.000044561488597078e-01,1.000083921256124803e-01,1.000108983565470289e-01,1.000056937027174186e-01,1.000074895630186783e-01,1.000088215602245589e-01,1.000134590477269325e-01,1.000126000365384321e-01,1.000060593497229117e-01,1.000072382619149047e-01,1.000119649710358161e-01,1.000055034005743471e-01,1.000057816852831655e-01,1.000062109670067645e-01,1.000053715449182173e-01,1.000062081229238647e-01,1.000108146671544601e-01,1.000065429085636864e-01,1.000104139963836902e-01,1.000074148229577464e-01,1.000069263287305388e-01,1.000051731171009289e-01,1.000081650118188892e-01,1.000083446600883025e-01,1.000046118568949649e-01,2.810995549764402313e+02,1.000104172217085308e-01,1.000073740423452900e-01,1.000185696062587115e-01,1.000134086279267087e-01,1.000098225020935316e-01,1.000047826848552840e-01,1.000146853785253420e-01,1.000059764934407153e-01,1.000075454214098131e-01,1.000064891043424831e-01,1.000101332551320693e-01,1.000069031529245145e-01,1.000059169945836102e-01,1.000111515815908098e-01,1.000097513626983514e-01,1.000081116269805614e-01,1.000075884640788115e-01,1.000251298671846617e-01,1.000091799829244676e-01,1.000080944736586736e-01,1.000080247409211726e-01,1.000139151326426001e-01,1.000082958660322013e-01
1.000174518939897506e-01,1.000393901828484228e-01,1.000265629581060661e-01,1.000383794332772719e-01,1.000360737817476281e-01,4.923210405383179022e+01,1.000199457517285673e-01,1.000113381645546390e-01,1.000204351185302043e-01,1.000222984111656527e-01,1.000251256162683899e-01,1.000304438966634485e-01,1.000185406934663013e-01,1.000217077844824248e-01,1.000316377750933433e-01,1.000219262012462390e-01,1.000323986323569669e-01,1.000192928218426314e-01,1.000185377743706833e-01,1.000195762189756837e-01,1.000205776053123274e-01,1.000280987369054492e-01,1.000206980379638316e-01,1.000272112946138658e-01,1.000157935634697071e-01,1.000238903934113077e-01,7.496675661902675358e+01,1.000213459008967853e-01,1.000258344806723987e-01,1.000186752645192828e-01,1.000244208482213154e-01,1.000183558758433178e-01,1.000376169146479505e-01,1.000251706298179166e-01,1.000383589954161184e-01,1.000225473671876864e-01,1.000441093857755287e-01,1.000209741571303351e-01,1.000222757697909193e-01,1.000118701998474885e-01,1.000131897883937832e-01,1.000138527559990137e-01,1.000217069269331988e-01,1.000170266165331945e-01,1.000272331781948409e-01,1.000171020317879023e-01,1.000203622498140738e-01,1.000215940148590915e-01,1.000319714765666723e-01,1.000163995702213066e-01
1.000136010057323249e-01,1.000196680134973343e-01,1.000204208159539282e-01,1.000220779158051548e-01,1.000176974921669765e-01,1.000206719100736746e-01,1.000129925824282812e-01,1.000097221752214299e-01,1.000178593733837551e-01,1.000264135127330728e-01,1.000186663474917359e-01,1.000165574145243513e-01,1.000199187746923513e-01,1.000239336951749269e-01,1.000243213190368380e-01,1.000216883158076137e-01,1.000315346135744327e-01,1.000100122804401387e-01,1.000214759105906570e-01,1.000128837618587535e-01,1.000327407036324945e-01,1.000170446440866306e-01,1.000151393221157675e-01,1.000400098980231828e-01,1.000167947838836724e-01,1.000198719036083372e-01,1.000219599054265052e-01,1.000189760828802676e-01,1.000249687201895943e-01,4.997015959619421466e+01,1.000252079053806087e-01,1.000182420891957691e-01,1.000184908679920409e-01,1.000143610241839148e-01,1.000200227226562960e-01,1.000191757550541460e-01,1.000422561958958650e-01,1.000256851847249051e-01,1.000123530568206437e-01,1.000214109623268899e-01,1.000145697198337041e-01,1.000201379390550094e-01,1.000161301347754772e-01,1.000141445606554935e-01,1.000209438089691427e-01,1.000179622265085361e-01,1.000202794832542597e-01,1.000206892639628753e-01,1.000173490089438649e-01,1.322288713687015047e+02
1.000154167324720650e-01,1.000190220497337856e-01,3.420990778366083873e+02,1.000191125263382580e-01,1.000167311588493757e-01,1.000242220449341912e-01,1.000227093944795198e-01,1.000142352876221274e-01,1.000177303604303375e-01,1.000271316557535817e-01,1.000226870809386437e-01,1.000175280933374711e-01,1.000205205550555726e-01,1.000275903320686360e-01,1.000174963779616039e-01,1.000149840498140708e-01,1.000203530326699147e-01,1.000107014013023737e-01,1.000165420458379167e-01,1.000153198793073267e-01,1.000221361013440696e-01,1.000193589906345909e-01,1.000169684834800454e-01,1.000126939597383857e-01,1.000166598652377087e-01,1.000238445795965936e-01,1.000143744395704803e-01,1.000161631001001139e-01,1.000185942290193614e-01,1.000145773616846201e-01,1.000187398136047762e-01,1.000194921794113206e-01,1.000170859561239772e-01,1.000206177388056200e-01,1.000238007357786979e-01,1.000214140432218041e-01,1.000172337125039557e-01,1.000172542190847225e-01,1.000140374905721247e-01,1.000245555919562629e-01,1.000075938752729710e-01,1.000189149290695717e-01,1.000169130510291382e-01,1.000203312920473209e-01,1.000181396969874736e-01,1.000208455825157133e-01,1.000226325892907414e-01,1.000210432000175481e-01,1.000238820234236603e-01,1.000222305016286173e-01
1.000704390055906778e-01,1.000148678868667679e-01,1.000110279050953066e-01,1.000255416811312997e-01,1.000133989569185061e-01,1.000232324721258975e-01,1.000296649860720199e-01,1.000606366479657866e-01,1.000486714830204904e-01,1.000166716638209025e-01,1.000227309099527007e-01,1.000222809202682556e-01,1.000151703312838897e-01,1.000117225244697428e-01,1.000197074265024855e-01,1.000220336176064900e-01,1.000151476898449437e-01,1.000560926370669679e-01,1.000240914395697511e-01,1.000636823979852569e-01,1.000322804491489415e-01,1.000226745898740166e-01,1.000091005005616096e-01,1.000229120076326778e-01,1.000280835617999020e-01,1.000115337484616951e-01,1.000860093522545624e-01,1.000237755711176901e-01,1.000293043419336336e-01,1.000589124398817975e-01,1.000256795427975631e-01,1.000258921667498690e-01,1.000129238861446335e-01,1.000319220740387149e-01,1.000087101056667954e-01,1.014265657273277839e+02,1.000164591925819385e-01,1.000303685627381423e-01,1.000310939752095535e-01,1.000166666674456861e-01,1.000255459915007361e-01,1.000110010735436178e-01,1.000224784145340023e-01,1.000307045846031001e-01,1.000429033576819005e-01,1.000262985258396353e-01,8.877209922119529040e+01,1.000223152863274484e-01,1.000211838225481542e-01,1.000215051011172085e-01
1.000214825740772945e-01,1.000235367022669769e-01,1.000177037944135761e-01,1.000156806820790140e-01,1.000211715845683441e-01,1.000195414132979410e-01,1.000179438572741247e-01,1.000152569458318264e-01,1.000182142526074153e-01,1.000223787488275784e-01,1.000200040701329646e-01,1.000148464854810348e-01,1.000291551510157639e-01,1.000189734984353040e-01,1.000196181753759128e-01,1.000114117059748842e-01,1.000222644575204378e-01,9.269539780634364945e+01,1.000143260621521313e-01,1.000136890227049380e-01,1.000267899962211104e-01,1.000217365640497236e-01,1.000198788019750346e-01,1.000212026202858123e-01,1.000215146378767017e-01,1.000167685373027637e-01,1.000175044468156332e-01,1.000164755093788521e-01,1.000228344429812399e-01,1.000252340346688973e-01,1.000324035080976670e-01,1.000138403532856712e-01,1.000128155986050316e-01,1.000171410893005708e-01,1.000168274299153420e-01,4.815028116700131733e+01,1.000157146304625072e-01,1.000184737728846557e-01,4.511470305577541495e+01,1.000159028455639837e-01,1.724387198638220298e+02,1.000156410410092539e-01,1.000205604054469760e-01,1.000195709317785037e-01,1.000243000048222364e-01,1.000178540915280245e-01,1.000243094688699486e-01,1.000176506763505585e-01,1.000195383131600030e-01,1.000284241208748148e-01
1.000148208162304625e-01,1.000190497881595503e-01,1.000267904018156961e-01,1.000077205887057313e-01,1.000264137577482754e-01,1.000222586589284285e-01,1.000233574498076566e-01,1.000073091675488940e-01,1.000064008552805223e-01,1.000150853202892570e-01,1.000160166549830670e-01,1.000315285274135657e-01,1.000101551225399399e-01,1.000097146155369265e-01,1.000193003733950564e-01,1.000098076987476770e-01,1.000133820100308907e-01,1.000200629774528338e-01,1.000415479542895447e-01,1.000145904739661029e-01,1.000172525604094698e-01,1.000149333361632642e-01,1.000238615827319932e-01,1.000097991690458016e-01,1.000064542292789238e-01,1.000135283450024198e-01,1.000086973506786464e-01,5.109923829918464122e+01,1.000240255837803877e-01,1.000074247862078880e-01,1.000124921516379883e-01,1.000200048736453046e-01,1.000105578981670129e-01,1.000173179114291905e-01,1.000105079247223389e-01,1.000151097879336537e-01,1.000227996855652945e-01,1.000178941619289386e-01,1.000253670718955906e-01,1.000213480525894705e-01,1.000107569059655727e-01,1.000048893558085489e-01,1.000097865851863610e-01,1.000046085459980610e-01,1.000113842104419781e-01,1.000124836738293665e-01,1.000103592360632593e-01,1.000164235688256464e-01,1.000117505124754336e-01,1.000145685450895411e-01
1.001921787940678876e-01,1.000139331867698489e-01,1.000109166667756677e-01,1.000215829702599118e-01,1.000108241317366059e-01,1.000126300894718795e-01,1.001171545837464955e-01,1.001907483910477459e-01,1.000831270626072189e-01,1.000306570682931856e-01,1.000211586713599804e-01,1.000056250265920904e-01,1.000144708252414388e-01,1.000046284166504346e-01,1.000067004018669742e-01,1.000224258746323369e-01,1.000108308134808888e-01,1.002423189751028565e-01,1.000254206167847104e-01,1.000307442179736439e-01,1.000103886873215109e-01,1.000130115833971906e-01,1.000102513521912428e-01,1.000362742178533687e-01,1.000856870077423133e-01,1.000116034912103685e-01,1.000906569921664185e-01,1.009805996323661681e+01,1.000595050040299777e-01,1.000577727662795985e-01,1.000192713327604926e-01,1.000135992686651820e-01,1.000053987567878500e-01,1.000282905225644420e-01,1.000043156244257020e-01,1.000069088109706156e-01,1.000413582588465938e-01,1.000231046398510348e-01,1.000105013589576014e-01,1.000173715221937265e-01,1.000305284180014742e-01,1.000101712025098233e-01,1.000190288267768512e-01,1.000115157313872655e-01,1.000451967194300323e-01,1.000131697210729781e-01,1.000133181190219073e-01,1.000369473022548472e-01,1.000179967612873921e-01,1.001288159789626431e-01
1.000404631785174053e-01,1.000119635107878241e-01,1.000067579728595307e-01,1.000074789349592458e-01,1.000282782126726971e-01,1.000122787546435937e-01,1.000376022074020016e-01,1.000337131390408169e-01,1.000350033837582031e-01,1.000142450307031916e-01,1.000822976264869185e-01,1.000353901889708408e-01,1.000202745448352387e-01,1.000137762725057528e-01,1.000132465766988138e-01,1.000221860663534357e-01,1.000248660965304404e-01,7.098477844474275322e+00,1.000216469911169165e-01,1.001183841527159973e-01,1.000190760334390416e-01,1.000216657206984411e-01,1.000266535790211714e-01,1.000572376700392119e-01,1.000122839002974134e-01,1.000520850281849533e-01,1.000034652182822809e-01,1.000581677218031207e-01,1.001269759307203411e-01,1.000363404974006221e-01,1.000248164895428116e-01,1.000193160061068065e-01,1.000093294712942199e-01,1.000585968912597740e-01,1.000564483147258349e-01,1.000248820126578425e-01,1.000114266359028448e-01,1.000189589633990739e-01,1.000077136256657812e-01,1.000135223445120652e-01,1.000224964817519047e-01,1.000169732391311961e-01,1.000346699612095075e-01,1.000067987568292044e-01,1.000156354454787705e-01,1.000289297775642239e-01,1.000042237129405709e-01,1.000198180253410174e-01,1.000271255384956176e-01,1.001066696904693160e-01
